ID,Name,Height,Weight,Age,Sex,Profession
18064,Громовa Яна,156.0,67.0,76,ж,врач
18065,Фомичёвa Милена,156.0,57.0,75,ж,продавец
18066,Федосеевa Платонида,166.0,61.0,50,ж,студент
18067,Смирновa Кира,160.0,64.0,31,ж,сантехник
18068,Колобовa Зинаида,178.0,59.0,72,ж,продавец
18069,Горбачёвa Магдалина,182.0,65.0,74,ж,программист
18070,Туровa Искра,168.0,43.0,83,ж,сантехник
18071,Герасимовa Магдалина,169.0,50.0,73,ж,врач
18072,Степановa Яна,,51.0,82,ж,инженер
18073,Кузьминa Инесса,175.0,75.0,50,ж,врач
18074,Агафоновa Стелла,160.0,63.0,82,ж,программист
18075,Киселёвa Нелли,173.0,46.0,31,ж,бухгалтер
18076,Меркушевa Евдокия,181.0,57.0,67,ж,преподаватель
18077,Овчинниковa Надежда,162.0,74.0,48,ж,продавец
18078,Родионовa Иванна,178.0,63.0,86,ж,программист
18079,Голубевa Илона,178.0,63.0,52,ж,инженер
18080,Ковалёвa Лина,,79.0,26,ж,студент
18081,Фадеевa Рита,157.0,60.0,35,ж,автослесарь
18082,Осиповa Мила,163.0,71.0,45,ж,врач
18083,Колобовa Серафима,155.0,69.0,75,ж,программист
18084,Елисеевa Татьяна,162.0,66.0,36,ж,преподаватель
18085,Борисовa Виталина,,55.0,50,ж,продавец
18086,Мельниковa Анисья,171.0,66.0,28,ж,бухгалтер
18087,Королёвa Пелагея,159.0,52.0,59,ж,продавец
18088,Игнатьевa Лариса,168.0,57.0,68,ж,сантехник
18089,Гавриловa Аполлинария,162.0,62.0,28,ж,инженер
18090,Семёновa Аделия,164.0,42.0,34,ж,сантехник
18091,Веселовa Лия,168.0,60.0,61,ж,бухгалтер
18092,Калашниковa Вера,161.0,54.0,61,ж,автослесарь
18093,Якушевa Ванда,,43.0,88,ж,врач
18094,Воронцовa Ия,175.0,65.0,77,ж,врач
18095,Цветковa Вилена,182.0,57.0,30,ж,продавец
18096,Зуевa Динара,170.0,57.0,51,ж,преподаватель
18097,Белозёровa Светлана,164.0,59.0,80,ж,студент
18098,Алексеевa Катерина,171.0,59.0,42,ж,студент
18099,Ильинa Амалия,157.0,54.0,36,ж,автослесарь
18100,Тетеринa Ефросинья,176.0,66.0,37,ж,студент
18101,Никифоровa Дора,,50.0,56,ж,инженер
18102,Сазоновa Ева,176.0,69.0,76,ж,преподаватель
18103,Елисеевa Капитолина,165.0,52.0,77,ж,бухгалтер
18104,Абрамовa Василиса,171.0,43.0,33,ж,программист
18105,Тихоновa Лара,,68.0,57,ж,программист
18106,Калининa Элина,177.0,76.0,53,ж,студент
18107,Калашниковa Милада,156.0,63.0,70,ж,программист
18108,Фадеевa Гертруда,183.0,64.0,72,ж,автослесарь
18109,Артемьевa Авдотья,155.0,45.0,32,ж,студент
18110,Давыдовa Тамила,161.0,57.0,52,ж,бухгалтер
18111,Исаковa Магдалина,155.0,68.0,81,ж,бухгалтер
18112,Степановa Виктория,,57.0,73,ж,сантехник
18113,Бирюковa Мирослава,175.0,58.0,45,ж,автослесарь
18114,Крюковa Эдита,167.0,40.0,74,ж,продавец
18115,Евсеевa Божена,157.0,40.0,45,ж,программист
18116,Голубевa Анжелика,156.0,49.0,84,ж,инженер
18117,Сидоровa Владислава,156.0,51.0,71,ж,бухгалтер
18118,Шашковa Милица,175.0,64.0,48,ж,инженер
18119,Савинa Русалина,176.0,45.0,25,ж,программист
18120,Рожковa Серафима,172.0,78.0,44,ж,бухгалтер
18121,Соболевa Викторина,173.0,70.0,82,ж,врач
18122,Дроздовa Олеся,175.0,67.0,29,ж,студент
18123,Виноградовa Мирослава,171.0,71.0,73,ж,программист
18124,Виноградовa Эвелина,157.0,46.0,24,ж,студент
18125,Константиновa Таяна,180.0,58.0,47,ж,продавец
18126,Мухинa Раяна,167.0,61.0,18,ж,инженер
18127,Мироновa Агния,167.0,53.0,47,ж,сантехник
18128,Дорофеевa Юния,183.0,59.0,86,ж,врач
18129,Ситниковa Есения,160.0,50.0,54,ж,инженер
18130,Комаровa Ульяна,170.0,67.0,56,ж,врач
18131,Устиновa Зинаида,180.0,49.0,23,ж,студент
18132,Лыткинa Юлия,,45.0,66,ж,автослесарь
18133,Ильинa Ульяна,155.0,69.0,33,ж,сантехник
18134,Буровa Тамила,167.0,78.0,54,ж,автослесарь
18135,Фадеевa Стелла,183.0,47.0,88,ж,автослесарь
18136,Белоусовa Надежда,171.0,48.0,63,ж,врач
18137,Меркушевa Виталия,155.0,70.0,48,ж,автослесарь
18138,Поповa Луиза,157.0,51.0,24,ж,автослесарь
18139,Родионовa Нонна,,40.0,55,ж,программист
18140,Поповa Евдокия,167.0,58.0,81,ж,студент
18141,Роговa Клара,168.0,63.0,35,ж,продавец
18142,Копыловa Анжелика,167.0,40.0,39,ж,сантехник
18143,Ларионовa Мирра,167.0,73.0,43,ж,продавец
18144,Ларионовa Снежана,160.0,48.0,75,ж,инженер
18145,Зуевa Варвара,,66.0,23,ж,инженер
18146,Титовa Александрина,171.0,40.0,51,ж,автослесарь
18147,Носковa Виталия,,51.0,23,ж,бухгалтер
18148,Беляевa Майя,161.0,77.0,18,ж,бухгалтер
18149,Гавриловa Викторина,163.0,71.0,38,ж,студент
18150,Красильниковa Луиза,175.0,77.0,71,ж,автослесарь
18151,Матвеевa Злата,166.0,66.0,24,ж,преподаватель
18152,Беловa Роксана,160.0,77.0,75,ж,программист
18153,Николаевa Эвелина,158.0,43.0,81,ж,автослесарь
18154,Кононовa Гелла,162.0,64.0,83,ж,программист
18155,Вишняковa Фрида,173.0,78.0,30,ж,студент
18156,Некрасовa Эльвира,178.0,57.0,78,ж,автослесарь
18157,Селезнёвa Владана,174.0,69.0,45,ж,студент
18158,Громовa Регина,179.0,76.0,43,ж,студент
18159,Тихоновa Амелия,162.0,52.0,28,ж,программист
18160,Никитинa Магдалина,162.0,57.0,36,ж,сантехник
18161,Аксёновa Лара,166.0,44.0,87,ж,сантехник
18162,Трофимовa Руслана,172.0,46.0,29,ж,врач
18163,Меркушевa Ася,176.0,64.0,76,ж,бухгалтер
18164,Ковалёвa Ада,157.0,49.0,87,ж,программист
18165,Елисеевa Александрина,172.0,43.0,76,ж,программист
18166,Ершовa Эльвира,181.0,67.0,69,ж,инженер
18167,Козловa Жанна,175.0,76.0,19,ж,инженер
18168,Хохловa Адель,161.0,64.0,77,ж,автослесарь
18169,Фёдоровa Роксана,160.0,40.0,21,ж,бухгалтер
18170,Гурьевa Лада,,48.0,34,ж,автослесарь
18171,Колесниковa Милица,166.0,71.0,68,ж,врач
18172,Соловьёвa Тамара,168.0,65.0,64,ж,врач
18173,Дмитриевa Светлана,169.0,66.0,39,ж,инженер
18174,Филатовa Иллирика,176.0,73.0,56,ж,сантехник
18175,Никифоровa Эмилия,,41.0,85,ж,врач
18176,Тетеринa Богдана,162.0,44.0,44,ж,программист
18177,Лапинa Римма,162.0,58.0,27,ж,автослесарь
18178,Молчановa Марина,163.0,45.0,18,ж,программист
18179,Галкинa Дария,161.0,44.0,75,ж,преподаватель
18180,Бобылёвa Жанна,163.0,47.0,35,ж,сантехник
18181,Зиминa Агафия,170.0,53.0,84,ж,сантехник
18182,Наумовa Алёна,176.0,40.0,79,ж,бухгалтер
18183,Кулагинa Марьяна,173.0,63.0,48,ж,сантехник
18184,Потаповa Вилена,160.0,69.0,88,ж,врач
18185,Дмитриевa Таисия,160.0,73.0,62,ж,автослесарь
18186,Куликовa Валентина,169.0,54.0,48,ж,продавец
18187,Вишняковa Владана,181.0,64.0,64,ж,преподаватель
18188,Суворовa Соня,178.0,49.0,57,ж,сантехник
18189,Иванковa Тамила,166.0,64.0,48,ж,инженер
18190,Шестаковa Вероника,,63.0,74,ж,бухгалтер
18191,Ермаковa Инга,159.0,60.0,62,ж,бухгалтер
18192,Романовa Клара,174.0,49.0,39,ж,бухгалтер
18193,Иванковa Аделина,183.0,69.0,23,ж,врач
18194,Карповa Варвара,184.0,74.0,75,ж,инженер
18195,Степановa Ярослава,,55.0,47,ж,врач
18196,Гурьевa Виталина,162.0,56.0,33,ж,преподаватель
18197,Куликовa Алекса,160.0,70.0,81,ж,бухгалтер
18198,Абрамовa Анна,166.0,50.0,77,ж,инженер
18199,Прохоровa Авдотья,,52.0,69,ж,врач
18200,Лукинa Владана,172.0,50.0,25,ж,инженер
18201,Исаковa Авдотья,182.0,54.0,72,ж,бухгалтер
18202,Корниловa Лика,173.0,69.0,89,ж,бухгалтер
18203,Филипповa Прасковья,165.0,58.0,45,ж,программист
18204,Самсоновa Иоанна,155.0,56.0,76,ж,студент
18205,Воронцовa Таяна,,44.0,20,ж,преподаватель
18206,Никитинa Анна,155.0,47.0,26,ж,бухгалтер
18207,Ореховa Анфиса,173.0,69.0,54,ж,студент
18208,Прохоровa Алиса,162.0,62.0,24,ж,бухгалтер
18209,Дьячковa Регина,,50.0,61,ж,программист
18210,Наумовa Ася,168.0,76.0,27,ж,сантехник
18211,Панфиловa Ярина,157.0,69.0,66,ж,врач
18212,Буровa Нелли,172.0,47.0,67,ж,автослесарь
18213,Кондратьевa Ванда,181.0,52.0,46,ж,программист
18214,Алексеевa Алиса,182.0,49.0,80,ж,студент
18215,Ковалёвa Евдокия,175.0,57.0,51,ж,бухгалтер
18216,Ковалёвa Роза,160.0,79.0,61,ж,автослесарь
18217,Матвеевa Нора,160.0,73.0,72,ж,бухгалтер
18218,Павловa Таисия,155.0,68.0,31,ж,сантехник
18219,Горбачёвa Ия,164.0,41.0,85,ж,врач
18220,Степановa Глафира,172.0,61.0,66,ж,бухгалтер
18221,Федотовa Ефросинья,174.0,52.0,56,ж,врач
18222,Русаковa Нора,182.0,59.0,50,ж,бухгалтер
18223,Богдановa Людмила,158.0,50.0,64,ж,преподаватель
18224,Даниловa Тамара,182.0,62.0,24,ж,сантехник
18225,Егоровa Серафима,159.0,41.0,28,ж,инженер
18226,Фадеевa Злата,182.0,46.0,59,ж,студент
18227,Крюковa Капитолина,162.0,72.0,75,ж,врач
18228,Григорьевa Зоя,182.0,49.0,18,ж,сантехник
18229,Морозовa Магдалена,184.0,44.0,19,ж,программист
18230,Гуляевa Бронислава,171.0,78.0,89,ж,бухгалтер
18231,Фадеевa Элеонора,179.0,69.0,33,ж,инженер
18232,Елисеевa Анисья,170.0,46.0,52,ж,автослесарь
18233,Воронцовa Ирина,180.0,53.0,81,ж,сантехник
18234,Гуляевa Прасковья,165.0,78.0,61,ж,автослесарь
18235,Ермаковa Ангелина,168.0,48.0,24,ж,автослесарь
18236,Емельяновa Валентина,165.0,57.0,30,ж,студент
18237,Григорьевa Агния,,64.0,72,ж,программист
18238,Ильинa Агата,174.0,64.0,63,ж,преподаватель
18239,Осиповa Ярослава,180.0,67.0,61,ж,врач
18240,Ефимовa Алекса,174.0,64.0,75,ж,программист
18241,Беловa Аида,176.0,68.0,83,ж,студент
18242,Якушевa Фаина,160.0,76.0,18,ж,сантехник
18243,Алексеевa Лада,,66.0,50,ж,сантехник
18244,Голубевa Елена,184.0,52.0,48,ж,сантехник
18245,Доронинa Диана,169.0,71.0,85,ж,студент
